PUMFID,JobIncomeCategory,GovLoan,RESP,GovGrant,NonGovGrant,Scholarship,Savings,FamilySupport,BankLoan,CreditCard,EmployerFunding,OtherFunding,WorkBeforeProgram,WorkPlacement,Male,Ontario,Quebec,WesternProv,ageUnder25,age25to29,age30to39,age40more,status_ctz_birth,status_ctz_nature,status_immigrant,edu_college,edu_bachelor,edu_graduate,fieldOfStudy_edu,fieldOfStudy_human,fieldOfStudy_social,fieldOfStudy_business,fieldOfStudy_lifeScience,fieldOfStudy_math,fieldOfStudy_engineering,fieldOfStudy_health,Parent1Edu_higher,Parent1Edu_same,Parent1Edu_lower,Parent2Edu_higher,Parent2Edu_same,Parent2Edu_lower
59320,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59321,80000.0,1,0,0,0,0,0,0,1,0,0,0,18.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59323,0.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59325,0.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59326,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
59327,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59328,60000.0,0,0,0,0,0,1,1,0,0,0,0,60.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59329,80000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59330,60000.0,0,0,0,0,1,1,0,0,0,0,0,18.0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59331,80000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59332,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59334,40000.0,1,0,1,0,0,0,0,0,0,0,0,42.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59335,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
59336,40000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59337,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59338,60000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59340,40000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59341,40000.0,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59342,60000.0,1,0,1,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59344,80000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
59345,120000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59346,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59347,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
59348,80000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
59349,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59350,40000.0,0,1,0,0,0,1,0,0,0,0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59351,60000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
59352,60000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
59353,13000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59355,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59356,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
59357,60000.0,1,0,0,0,0,1,0,0,0,0,0,30.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
59359,,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59360,0.0,0,1,1,0,0,0,0,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59361,60000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59363,60000.0,0,1,0,0,0,0,0,0,1,0,0,60.0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59364,,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59366,40000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
59367,0.0,0,0,0,0,0,1,0,0,0,0,0,18.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
59368,0.0,0,0,0,0,1,0,1,0,0,0,0,42.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59369,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
59371,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59373,13000.0,0,0,0,0,1,1,0,0,0,0,0,30.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59375,60000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59376,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
59377,60000.0,0,1,0,0,0,0,1,0,0,0,0,60.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59378,13000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59379,,1,0,1,0,0,0,0,0,0,0,0,60.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59382,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59384,80000.0,1,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59388,80000.0,1,0,1,0,0,0,0,0,0,0,0,42.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59391,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59395,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59397,80000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59400,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59401,60000.0,0,0,0,0,1,1,0,0,0,0,0,18.0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
59402,60000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
59403,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
59404,,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59406,60000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
59407,40000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59408,80000.0,0,0,0,0,1,1,0,0,0,0,0,60.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59414,60000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59415,40000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59417,120000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59418,80000.0,0,0,0,0,0,1,0,1,0,0,0,60.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59419,13000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
59421,13000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
59422,80000.0,0,0,0,0,1,0,1,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59424,0.0,0,0,0,0,1,1,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
59425,80000.0,1,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
59426,13000.0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59428,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59430,120000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59431,13000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
59434,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
59436,60000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
59437,120000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59439,60000.0,1,0,0,0,0,0,0,1,0,0,0,30.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59440,120000.0,1,0,0,0,0,0,1,0,0,0,0,60.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
59441,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59443,60000.0,1,0,0,0,0,0,0,1,0,0,0,42.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59444,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59445,60000.0,1,0,0,0,0,0,0,0,0,0,1,60.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
59447,60000.0,0,0,0,0,0,1,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59449,13000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59451,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
59453,0.0,1,0,0,0,0,1,0,0,0,0,0,18.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59456,0.0,0,1,0,0,0,0,0,0,0,0,1,18.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59457,13000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59464,40000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
59465,40000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
59466,120000.0,0,0,0,0,0,1,1,0,0,0,0,42.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59467,60000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59469,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59470,0.0,1,0,0,0,0,0,1,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59471,120000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59472,120000.0,0,0,0,0,1,1,0,0,0,0,0,60.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59473,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59475,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59476,80000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59481,40000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
59485,60000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59486,40000.0,0,1,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59488,60000.0,1,1,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
59492,,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59493,60000.0,0,0,0,0,0,0,1,1,0,0,0,42.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59494,40000.0,0,0,0,0,0,1,1,0,0,0,0,30.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59495,60000.0,0,1,0,0,0,1,0,0,0,0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59496,120000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59497,13000.0,0,1,0,0,1,0,0,0,0,0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
59498,0.0,1,1,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
59499,0.0,0,0,1,0,1,0,0,0,0,0,0,6.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59500,,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59501,60000.0,0,0,0,0,1,1,0,0,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
59502,60000.0,0,0,0,0,1,0,0,0,0,0,0,60.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
59503,60000.0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59504,40000.0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59506,0.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59508,60000.0,0,0,0,0,1,0,0,0,0,1,0,60.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59509,80000.0,1,0,1,0,0,0,0,0,0,0,0,42.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59510,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
59511,60000.0,1,0,1,0,0,0,0,0,0,0,0,18.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59514,0.0,0,0,0,0,1,0,0,0,0,0,0,6.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59515,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
59516,120000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59520,0.0,1,0,0,0,0,0,0,0,0,0,1,60.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
59521,0.0,1,0,0,1,0,0,0,0,0,0,0,60.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59523,13000.0,0,0,0,0,1,0,0,0,0,0,0,6.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59524,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59528,60000.0,1,0,0,0,0,1,0,0,0,0,0,30.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59529,120000.0,0,0,0,0,0,1,1,0,0,0,0,30.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59530,40000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
59531,60000.0,1,0,0,0,1,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59532,0.0,0,0,0,0,0,1,1,0,0,0,0,6.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59534,80000.0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59535,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
59537,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59539,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59540,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59541,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59543,120000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59546,80000.0,0,0,0,0,1,0,1,0,0,0,0,60.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59548,80000.0,0,1,0,0,0,0,1,0,0,0,0,42.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
59549,80000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59551,80000.0,1,0,1,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
59552,40000.0,0,1,0,0,0,1,0,0,0,0,0,6.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59555,60000.0,0,0,0,0,1,1,0,0,0,0,0,60.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
